id_contratacion,id_servicio,id_trabajador,fecha_contratacion,estado_contratacion
8502,9853,7992,2025-03-04,Activo
8503,7290,1629,2025-01-01,Activo
8504,6439,1299,2025-01-05,Finalizado
8505,3406,7819,2025-02-06,Finalizado
8506,3027,3702,2025-04-04,Cancelado
8507,5403,4169,2025-03-09,Finalizado
8508,4169,2671,2025-03-25,Activo
8509,1905,3000,2025-01-11,Finalizado
8510,896,2705,2025-02-09,Cancelado
8511,4986,5510,2025-04-06,Cancelado
8512,9948,3979,2025-03-18,Activo
8513,4662,6647,2025-03-24,Activo
8514,3892,1676,2025-01-13,Cancelado
8515,5838,8096,2025-03-28,Cancelado
8516,2921,8875,2025-01-01,Finalizado
8517,4238,7333,2025-02-13,Finalizado
8518,7246,9010,2025-01-13,Cancelado
8519,7188,4802,2025-04-05,Finalizado
8520,936,745,2025-04-14,Finalizado
8521,3950,3411,2025-01-03,Activo
8522,1961,6765,2025-04-21,Finalizado
8523,2055,1570,2025-02-01,Cancelado
8524,3201,5351,2025-02-11,Finalizado
8525,560,8234,2025-02-03,Finalizado
8526,4120,1619,2025-01-30,Finalizado
8527,3023,7532,2024-12-28,Activo
8528,9645,2406,2025-02-28,Finalizado
8529,815,71,2025-03-01,Activo
8530,8310,4077,2025-01-29,Cancelado
8531,5068,9844,2025-03-16,Activo
8532,7543,1748,2025-02-10,Activo
8533,2576,6928,2025-03-01,Activo
8534,9040,5792,2025-04-15,Finalizado
8535,5237,991,2025-03-24,Cancelado
8536,9972,8542,2025-01-03,Activo
8537,5489,3031,2025-03-13,Finalizado
8538,7210,2245,2025-02-10,Cancelado
8539,9101,8049,2025-04-18,Cancelado
8540,3814,7795,2025-01-03,Finalizado
8541,892,9295,2025-04-10,Cancelado
8542,6337,5066,2025-03-08,Cancelado
8543,6027,2847,2025-04-02,Cancelado
8544,9802,9259,2025-04-06,Finalizado
8545,8838,1598,2025-03-26,Finalizado
8546,1571,4977,2025-02-22,Activo
8547,7464,9643,2025-03-16,Activo
8548,3603,445,2025-03-20,Finalizado
8549,6920,2462,2025-03-12,Activo
8550,7843,821,2025-01-21,Finalizado
8551,3599,567,2025-01-07,Activo
8552,1606,1337,2025-04-03,Cancelado
8553,8151,7326,2025-03-04,Cancelado
8554,8510,9407,2025-01-10,Finalizado
8555,8154,1931,2025-03-18,Finalizado
8556,9095,6692,2025-02-16,Activo
8557,7028,7783,2025-02-06,Finalizado
8558,315,3443,2025-02-24,Cancelado
8559,7169,869,2025-04-23,Finalizado
8560,4290,39,2025-01-31,Finalizado
8561,540,2560,2025-03-27,Activo
8562,4075,9335,2025-01-14,Finalizado
8563,5288,2547,2025-01-29,Cancelado
8564,7036,6243,2025-03-04,Finalizado
8565,6891,404,2025-01-06,Activo
8566,8610,8616,2025-03-08,Cancelado
8567,2153,6730,2025-02-09,Cancelado
8568,1265,8686,2025-01-11,Activo
8569,957,32,2025-01-10,Cancelado
8570,9138,514,2024-12-31,Cancelado
8571,9109,5161,2025-03-25,Cancelado
8572,2177,1530,2025-01-06,Cancelado
8573,6193,1063,2025-01-03,Finalizado
8574,6368,5212,2025-03-19,Cancelado
8575,3079,2573,2025-03-14,Cancelado
8576,8126,3337,2025-04-24,Cancelado
8577,6703,6812,2025-03-29,Cancelado
8578,8027,2262,2024-12-26,Finalizado
8579,6047,871,2025-03-26,Cancelado
8580,7490,4015,2025-01-02,Cancelado
8581,9758,1173,2025-04-23,Finalizado
8582,4978,1716,2025-04-17,Finalizado
8583,402,2633,2025-04-03,Cancelado
8584,4535,6841,2025-02-18,Finalizado
8585,9578,4536,2025-04-23,Cancelado
8586,1283,3107,2025-01-03,Activo
8587,4580,9972,2025-02-10,Cancelado
8588,8983,5163,2025-02-20,Activo
8589,9451,5858,2025-03-04,Finalizado
8590,2619,7683,2025-01-07,Cancelado
8591,3180,5707,2025-01-21,Cancelado
8592,9463,9895,2025-03-09,Finalizado
8593,8322,4187,2025-03-06,Finalizado
8594,2878,424,2025-01-12,Cancelado
8595,5663,4905,2025-04-24,Activo
8596,5473,5784,2025-02-15,Activo
8597,3334,7086,2025-03-30,Cancelado
8598,8305,6058,2025-01-07,Cancelado
8599,6427,3309,2025-04-19,Cancelado
8600,9344,3617,2024-12-26,Cancelado
8601,9229,5785,2025-04-21,Activo
8602,800,6680,2025-02-02,Finalizado
8603,2962,9398,2025-02-15,Finalizado
8604,9863,9067,2025-03-06,Activo
8605,7501,9600,2025-04-02,Activo
8606,3281,2313,2025-03-28,Activo
8607,6377,9620,2025-03-16,Cancelado
8608,4771,947,2025-02-24,Cancelado
8609,714,6772,2025-04-05,Activo
8610,1334,8676,2025-02-13,Finalizado
8611,9032,4867,2025-03-06,Finalizado
8612,7034,3475,2025-02-15,Activo
8613,7637,7122,2025-04-20,Cancelado
8614,6545,1028,2025-03-21,Cancelado
8615,6747,2534,2025-04-12,Finalizado
8616,4460,903,2025-02-22,Finalizado
8617,3798,1282,2025-01-09,Cancelado
8618,3679,8672,2025-01-25,Cancelado
8619,1306,9507,2025-02-23,Activo
8620,8972,7893,2025-03-13,Cancelado
8621,4147,3496,2025-02-25,Activo
8622,9064,8144,2024-12-27,Finalizado
8623,1995,8701,2025-03-05,Cancelado
8624,5338,9447,2024-12-29,Finalizado
8625,858,9304,2025-01-12,Finalizado
8626,3361,5142,2025-03-05,Activo
8627,3329,2950,2025-03-05,Cancelado
8628,8294,3730,2025-04-13,Cancelado
8629,1846,3261,2025-04-04,Cancelado
8630,9666,1869,2025-03-10,Activo
8631,957,579,2025-03-06,Cancelado
8632,137,3494,2025-02-20,Cancelado
8633,912,5015,2025-02-26,Activo
8634,1487,6474,2025-02-23,Cancelado
8635,2573,4201,2025-04-02,Activo
8636,8685,3622,2025-03-14,Activo
8637,4344,1415,2025-03-08,Cancelado
8638,2884,2089,2025-01-24,Activo
8639,8596,3985,2025-04-11,Activo
8640,4883,9791,2025-03-07,Finalizado
8641,7412,2739,2025-04-08,Cancelado
8642,3817,2873,2025-03-28,Cancelado
8643,1446,6567,2025-01-10,Activo
8644,4068,6259,2025-03-05,Activo
8645,4054,6330,2025-01-15,Finalizado
8646,7529,9799,2025-01-07,Cancelado
8647,57,7522,2025-03-10,Activo
8648,8363,5159,2025-03-17,Cancelado
8649,955,7534,2025-01-30,Finalizado
8650,452,6098,2025-02-25,Finalizado
8651,5257,4997,2025-02-24,Activo
8652,749,9787,2025-02-16,Finalizado
8653,4516,2862,2025-02-06,Cancelado
8654,8405,3739,2025-01-09,Cancelado
8655,3552,9517,2025-03-12,Finalizado
8656,6679,1025,2025-01-06,Finalizado
8657,469,405,2025-03-30,Cancelado
8658,5365,8721,2025-03-14,Finalizado
8659,9675,4224,2025-04-21,Activo
8660,9570,6327,2025-02-09,Cancelado
8661,9066,6232,2025-03-25,Cancelado
8662,3091,5743,2025-01-14,Activo
8663,9099,3038,2025-03-14,Cancelado
8664,1523,6324,2025-01-22,Activo
8665,4568,1791,2025-03-18,Cancelado
8666,2924,4074,2025-03-03,Activo
8667,3010,3465,2025-03-17,Finalizado
8668,2571,6206,2025-02-06,Activo
8669,6087,7087,2025-03-06,Cancelado
8670,9051,4615,2025-02-03,Finalizado
8671,6327,6716,2025-02-02,Finalizado
8672,4855,2228,2025-02-13,Activo
8673,9465,8153,2025-01-14,Activo
8674,7577,7378,2025-02-05,Cancelado
8675,4973,3338,2025-04-22,Finalizado
8676,4721,8138,2025-02-28,Activo
8677,9334,3128,2025-01-16,Cancelado
8678,5314,8722,2025-02-10,Finalizado
8679,8490,9157,2025-03-02,Finalizado
8680,4715,3463,2025-01-31,Activo
8681,5970,294,2025-04-02,Activo
8682,9280,8402,2025-01-08,Cancelado
8683,7328,4770,2025-03-12,Cancelado
8684,162,5236,2024-12-26,Finalizado
8685,6124,4426,2025-02-12,Cancelado
8686,2065,1489,2025-04-06,Activo
8687,977,6675,2025-02-23,Finalizado
8688,4573,1714,2025-03-20,Finalizado
8689,3814,720,2025-01-21,Finalizado
8690,3083,9303,2025-03-16,Cancelado
8691,5727,4123,2025-02-28,Finalizado
8692,8794,5567,2025-04-23,Activo
8693,3230,7751,2025-02-14,Cancelado
8694,9501,5456,2025-01-21,Finalizado
8695,1867,5712,2025-03-26,Cancelado
8696,4949,4530,2025-04-16,Finalizado
8697,3209,3794,2025-02-19,Finalizado
8698,143,5267,2025-03-26,Activo
8699,8353,2890,2025-01-30,Finalizado
8700,66,6785,2025-04-11,Activo
8701,5964,6966,2025-02-12,Finalizado
8702,1276,134,2025-01-08,Cancelado
8703,7895,2213,2025-03-04,Activo
8704,4893,807,2024-12-31,Cancelado
8705,571,5832,2025-01-30,Cancelado
8706,6290,1740,2025-02-05,Activo
8707,7335,8547,2025-01-16,Finalizado
8708,4102,4632,2025-03-06,Finalizado
8709,4918,1019,2025-03-08,Activo
8710,5923,8722,2025-02-22,Finalizado
8711,6832,2362,2025-04-15,Finalizado
8712,9849,4518,2025-03-12,Activo
8713,105,1142,2025-04-02,Finalizado
8714,3529,7062,2025-03-27,Finalizado
8715,6185,6528,2025-03-05,Cancelado
8716,3866,1129,2025-03-04,Finalizado
8717,8178,8119,2025-04-24,Activo
8718,1174,3024,2025-04-17,Finalizado
8719,5457,2484,2025-04-15,Activo
8720,6315,8789,2025-02-22,Activo
8721,1047,9776,2025-02-04,Finalizado
8722,8782,3168,2025-02-16,Finalizado
8723,4366,5853,2025-01-17,Cancelado
8724,3859,2436,2025-01-23,Finalizado
8725,3714,9326,2024-12-26,Finalizado
8726,8099,3470,2025-01-29,Finalizado
8727,8857,6547,2025-01-15,Activo
8728,4405,8963,2024-12-30,Activo
8729,4471,1138,2025-03-18,Activo
8730,7566,9799,2025-03-21,Cancelado
8731,4768,3512,2025-02-09,Finalizado
8732,7145,9448,2025-04-05,Cancelado
8733,3628,7888,2025-02-18,Activo
8734,8352,4992,2025-02-24,Cancelado
8735,4093,3906,2025-02-25,Cancelado
8736,9405,6003,2025-04-17,Finalizado
8737,3001,4342,2025-02-13,Finalizado
8738,4601,6609,2025-01-28,Activo
8739,3287,3355,2025-03-25,Activo
8740,4934,9860,2025-02-24,Cancelado
8741,123,1075,2025-01-13,Finalizado
8742,5721,820,2025-03-28,Activo
8743,2243,8965,2025-03-13,Finalizado
8744,4699,3836,2025-04-20,Activo
8745,6054,4368,2025-04-01,Cancelado
8746,3162,4421,2025-04-10,Activo
8747,5529,4841,2025-02-08,Cancelado
8748,3470,9980,2025-01-21,Finalizado
8749,9217,1186,2025-02-26,Finalizado
8750,2327,7425,2024-12-31,Finalizado
8751,939,1043,2025-04-23,Cancelado
8752,327,615,2025-02-11,Cancelado
8753,175,648,2025-02-18,Cancelado
8754,6709,2359,2025-03-04,Activo
8755,926,3433,2025-01-24,Activo
8756,4914,8009,2025-02-07,Finalizado
8757,4318,5051,2025-02-22,Cancelado
8758,4261,2931,2025-02-19,Cancelado
8759,5215,5012,2025-01-02,Finalizado
8760,1579,8347,2025-02-18,Cancelado
8761,6957,2982,2025-03-29,Finalizado
8762,1468,186,2025-03-10,Cancelado
8763,6553,9318,2025-03-07,Finalizado
8764,7647,1293,2025-01-30,Activo
8765,2048,8183,2025-03-19,Activo
8766,5620,9746,2025-02-09,Activo
8767,3246,1464,2025-01-10,Finalizado
8768,3414,4691,2025-04-05,Cancelado
8769,707,6459,2025-03-08,Cancelado
8770,4252,2427,2025-01-16,Finalizado
8771,9750,1181,2025-03-16,Activo
8772,1145,930,2025-02-11,Finalizado
8773,960,7774,2025-04-14,Cancelado
8774,8880,2710,2025-03-08,Cancelado
8775,3026,2162,2025-01-29,Activo
8776,1355,4901,2025-01-12,Activo
8777,5344,5027,2025-02-16,Cancelado
8778,6642,1786,2025-02-17,Activo
8779,99,6039,2025-02-15,Finalizado
8780,3244,6415,2025-02-08,Finalizado
8781,5155,3064,2025-02-15,Cancelado
8782,4068,6555,2025-04-02,Finalizado
8783,5851,6067,2024-12-29,Activo
8784,1680,2771,2025-04-20,Activo
8785,3404,2599,2025-01-18,Finalizado
8786,2795,4356,2025-04-18,Finalizado
8787,5643,5426,2025-02-01,Cancelado
8788,5751,851,2025-01-14,Finalizado
8789,2372,2830,2025-04-02,Cancelado
8790,9360,1832,2025-04-17,Activo
8791,2911,2227,2025-04-13,Activo
8792,2724,8477,2025-02-02,Finalizado
8793,9580,7825,2025-03-04,Cancelado
8794,1438,1706,2025-04-16,Cancelado
8795,9664,2824,2025-03-03,Finalizado
8796,4619,2744,2025-04-08,Cancelado
8797,6846,2524,2025-03-08,Activo
8798,2053,9222,2024-12-26,Cancelado
8799,6700,1353,2025-01-27,Activo
8800,6538,5427,2025-04-01,Finalizado
8801,9803,6643,2025-03-26,Activo
8802,6310,4867,2025-04-14,Finalizado
8803,5236,2080,2025-03-04,Finalizado
8804,1622,1648,2025-02-12,Activo
8805,3431,6117,2024-12-28,Finalizado
8806,2122,8639,2025-04-13,Finalizado
8807,3102,8645,2025-04-11,Activo
8808,1633,5854,2025-04-24,Cancelado
8809,8545,5048,2025-01-15,Finalizado
8810,7316,7210,2025-02-05,Activo
8811,7903,3034,2025-04-13,Finalizado
8812,8718,2730,2025-03-22,Finalizado
8813,9939,3187,2025-01-18,Activo
8814,7808,115,2025-04-13,Finalizado
8815,6416,8609,2025-02-02,Activo
8816,8453,6755,2025-03-19,Activo
8817,6195,185,2025-04-10,Activo
8818,5210,1143,2025-03-29,Activo
8819,3606,4783,2025-03-19,Finalizado
8820,8400,8826,2025-03-16,Finalizado
8821,2995,5120,2025-01-31,Activo
8822,2596,7028,2025-03-04,Cancelado
8823,597,2,2025-04-15,Finalizado
8824,1352,3201,2024-12-31,Cancelado
8825,5032,1997,2025-02-07,Cancelado
8826,9062,3736,2025-01-12,Activo
8827,1910,1227,2025-02-15,Cancelado
8828,4652,1852,2025-03-30,Cancelado
8829,8918,514,2025-01-28,Finalizado
8830,9574,5313,2025-01-20,Finalizado
8831,7662,6802,2025-01-30,Finalizado
8832,7336,9939,2025-03-13,Finalizado
8833,491,9808,2025-03-10,Cancelado
8834,2169,5787,2025-02-14,Finalizado
8835,8347,1100,2025-01-14,Activo
8836,7143,1715,2025-01-10,Activo
8837,5160,9668,2025-04-17,Cancelado
8838,1085,5462,2025-02-09,Cancelado
8839,1951,1004,2025-01-21,Finalizado
8840,1654,1176,2025-04-10,Cancelado
8841,7904,7237,2025-01-13,Cancelado
8842,9278,1792,2025-01-13,Activo
8843,3176,4824,2025-04-14,Cancelado
8844,3110,629,2025-04-01,Cancelado
8845,3159,8494,2025-01-29,Activo
8846,4649,8463,2025-01-09,Finalizado
8847,3327,5420,2025-02-16,Finalizado
8848,5525,5284,2025-04-03,Finalizado
8849,5681,2015,2025-04-24,Activo
8850,7320,1350,2025-04-18,Activo
8851,9825,3297,2024-12-30,Activo
8852,4216,5911,2025-04-23,Activo
8853,5057,5946,2025-04-23,Activo
8854,5032,7185,2025-01-04,Cancelado
8855,6644,4158,2025-01-12,Activo
8856,9986,65,2025-02-26,Activo
8857,255,5030,2025-04-11,Cancelado
8858,2084,5340,2025-04-18,Activo
8859,2165,2754,2025-02-05,Activo
8860,6897,6258,2025-02-22,Cancelado
8861,6833,6624,2025-02-20,Cancelado
8862,6569,4354,2025-01-15,Finalizado
8863,5277,7600,2025-03-06,Finalizado
8864,7215,3770,2025-03-17,Cancelado
8865,9796,9397,2025-01-26,Finalizado
8866,8409,390,2025-01-30,Cancelado
8867,7532,385,2025-03-30,Cancelado
8868,4417,6905,2025-02-24,Activo
8869,1064,3874,2025-01-28,Finalizado
8870,419,7093,2025-04-21,Activo
8871,3168,6686,2025-03-27,Activo
8872,4781,9960,2025-03-15,Activo
8873,4739,3121,2025-02-03,Cancelado
8874,7767,1136,2025-02-04,Finalizado
8875,9940,7958,2025-04-08,Cancelado
8876,5890,8529,2025-01-31,Activo
8877,6776,2037,2025-01-04,Activo
8878,3874,265,2025-03-03,Cancelado
8879,2302,5882,2025-01-07,Finalizado
8880,7940,6138,2025-02-01,Activo
8881,691,4979,2025-01-06,Finalizado
8882,450,4937,2025-03-28,Cancelado
8883,6815,1351,2024-12-26,Cancelado
8884,240,4792,2025-02-16,Cancelado
8885,5821,8363,2025-04-21,Cancelado
8886,872,7317,2025-04-22,Cancelado
8887,8976,4599,2025-01-10,Finalizado
8888,520,2530,2025-02-17,Cancelado
8889,6259,3094,2025-01-04,Finalizado
8890,1307,2412,2025-04-18,Activo
8891,1854,1194,2025-04-15,Finalizado
8892,4690,2648,2025-01-27,Cancelado
8893,4489,3344,2025-01-16,Finalizado
8894,8562,9974,2025-03-21,Finalizado
8895,2938,3541,2025-02-10,Finalizado
8896,5762,9890,2025-01-19,Activo
8897,8685,1316,2025-04-05,Finalizado
8898,4474,3226,2025-01-11,Cancelado
8899,4049,9087,2025-02-21,Cancelado
8900,4939,4226,2025-03-04,Cancelado
8901,2974,8349,2025-02-23,Cancelado
8902,8395,2396,2025-01-31,Cancelado
8903,2451,8016,2025-02-01,Cancelado
8904,7543,8630,2024-12-29,Finalizado
8905,2525,3752,2025-02-12,Cancelado
8906,7149,8914,2025-01-06,Finalizado
8907,7717,2768,2025-01-25,Activo
8908,6123,5149,2025-04-16,Activo
8909,8935,2503,2025-02-15,Activo
8910,2311,6591,2024-12-27,Finalizado
8911,1524,2140,2025-01-20,Finalizado
8912,993,519,2025-03-30,Activo
8913,9389,351,2025-03-12,Activo
8914,8010,2607,2025-01-12,Activo
8915,4279,1259,2025-02-05,Activo
8916,8571,1901,2025-01-31,Cancelado
8917,3511,7946,2024-12-31,Activo
8918,475,1595,2025-04-16,Cancelado
8919,1459,2083,2025-01-12,Activo
8920,8883,900,2025-02-26,Finalizado
8921,9948,4425,2025-03-15,Finalizado
8922,1866,5365,2025-04-16,Activo
8923,73,5065,2025-04-06,Cancelado
8924,3183,2211,2025-03-21,Activo
8925,7067,2759,2025-03-07,Finalizado
8926,6576,7426,2025-02-22,Finalizado
8927,9321,4021,2025-04-17,Finalizado
8928,1918,1857,2025-02-10,Cancelado
8929,1438,7632,2025-02-22,Finalizado
8930,7145,1093,2025-02-10,Finalizado
8931,7590,1141,2025-01-07,Cancelado
8932,1047,7878,2025-01-31,Finalizado
8933,4691,7868,2025-02-13,Activo
8934,7013,5178,2025-01-17,Cancelado
8935,8618,838,2025-04-10,Activo
8936,7010,607,2025-04-20,Finalizado
8937,2636,6434,2025-02-14,Activo
8938,1524,8384,2025-01-18,Cancelado
8939,4038,1407,2025-02-10,Activo
8940,2454,8635,2025-01-18,Finalizado
8941,9992,5279,2025-04-12,Finalizado
8942,9223,4994,2025-01-31,Finalizado
8943,1526,8013,2025-01-17,Cancelado
8944,6157,3582,2025-02-22,Activo
8945,9050,6502,2024-12-28,Activo
8946,6520,9627,2025-03-03,Cancelado
8947,9700,871,2025-01-25,Activo
8948,7962,7706,2025-02-04,Activo
8949,600,1497,2025-01-16,Activo
8950,7186,1994,2025-03-19,Activo
8951,9685,1765,2025-04-03,Finalizado
8952,3415,5824,2025-03-30,Activo
8953,819,2622,2025-04-23,Finalizado
8954,6908,6911,2025-01-09,Activo
8955,6902,8382,2025-04-02,Cancelado
8956,3959,6907,2025-04-06,Activo
8957,1363,1581,2025-04-08,Finalizado
8958,9866,741,2025-03-12,Finalizado
8959,6093,4145,2025-01-27,Activo
8960,6647,5952,2025-02-02,Cancelado
8961,7075,3701,2025-04-15,Cancelado
8962,4448,1141,2025-03-31,Activo
8963,8230,940,2025-01-18,Activo
8964,9976,7985,2025-02-18,Cancelado
8965,6578,5703,2025-01-28,Cancelado
8966,1813,8189,2025-04-05,Finalizado
8967,1460,6524,2025-02-21,Finalizado
8968,8039,667,2025-04-09,Activo
8969,4904,558,2025-03-14,Finalizado
8970,417,5572,2025-01-05,Finalizado
8971,9784,6230,2025-04-18,Activo
8972,9581,1717,2025-03-12,Finalizado
8973,3234,2418,2024-12-29,Cancelado
8974,6972,3247,2025-04-19,Finalizado
8975,1091,2104,2025-02-07,Cancelado
8976,2570,6862,2025-03-28,Finalizado
8977,3752,785,2025-04-07,Cancelado
8978,479,2222,2025-01-04,Activo
8979,2022,2145,2025-04-21,Activo
8980,9289,4700,2025-04-18,Cancelado
8981,9641,8985,2025-01-12,Cancelado
8982,7184,122,2025-01-15,Finalizado
8983,8653,9403,2025-04-06,Finalizado
8984,4641,9079,2025-01-09,Finalizado
8985,8496,1225,2025-03-17,Activo
8986,5433,1322,2024-12-30,Cancelado
8987,9329,9915,2025-03-25,Cancelado
8988,9356,2834,2025-04-01,Finalizado
8989,1709,2724,2025-01-10,Finalizado
8990,334,9602,2025-03-23,Cancelado
8991,6643,9350,2025-03-24,Cancelado
8992,5163,4986,2025-03-02,Activo
8993,9993,1115,2025-03-04,Finalizado
8994,5686,6802,2024-12-28,Cancelado
8995,9660,4782,2025-01-26,Activo
8996,1021,9833,2025-02-25,Activo
8997,3427,2091,2025-02-27,Cancelado
8998,8234,2386,2025-04-21,Cancelado
8999,9029,392,2025-04-16,Activo
9000,8470,8690,2025-01-09,Cancelado
9001,4948,2509,2025-04-08,Finalizado
9002,1008,9461,2025-03-01,Activo
9003,5165,4286,2024-12-28,Cancelado
9004,2946,7925,2025-03-08,Cancelado
9005,2024,7190,2024-12-30,Finalizado
9006,7305,7862,2025-02-21,Finalizado
9007,8679,8913,2025-02-22,Finalizado
9008,1078,227,2025-01-19,Finalizado
9009,2586,1922,2025-02-09,Cancelado
9010,7559,4498,2024-12-31,Finalizado
9011,5709,4227,2025-01-31,Activo
9012,929,6688,2025-03-10,Activo
9013,7789,7765,2025-04-24,Finalizado
9014,2201,9134,2025-01-16,Finalizado
9015,8236,8233,2025-03-20,Activo
9016,6670,5102,2025-01-05,Finalizado
9017,5693,6209,2025-04-20,Activo
9018,5258,1275,2024-12-31,Activo
9019,2863,4475,2025-04-02,Activo
9020,8104,2714,2025-03-29,Activo
9021,6958,7278,2025-02-22,Activo
9022,7907,4941,2025-01-10,Activo
9023,4526,5438,2025-04-05,Finalizado
9024,784,4692,2024-12-31,Activo
9025,5214,1729,2025-01-15,Cancelado
9026,4976,2338,2025-02-06,Cancelado
9027,1714,6009,2025-02-19,Finalizado
9028,1196,4038,2025-01-31,Activo
9029,5682,3061,2025-01-14,Activo
9030,6631,2337,2025-01-18,Activo
9031,5122,3587,2025-02-12,Cancelado
9032,1636,150,2025-01-31,Activo
9033,9138,4209,2025-02-14,Cancelado
9034,7218,1636,2025-02-04,Finalizado
9035,7,7651,2024-12-28,Activo
9036,2311,5497,2025-01-13,Cancelado
9037,505,5043,2025-04-19,Activo
9038,6697,7885,2025-04-10,Finalizado
9039,9973,5554,2025-02-07,Activo
9040,6465,7208,2025-03-04,Finalizado
9041,809,5363,2025-02-14,Finalizado
9042,7427,9737,2025-02-08,Cancelado
9043,4576,6013,2025-02-14,Finalizado
9044,5010,3281,2025-04-07,Finalizado
9045,4648,6551,2025-04-14,Cancelado
9046,6409,5939,2025-01-08,Activo
9047,586,4011,2025-02-20,Cancelado
9048,2988,5970,2025-04-07,Cancelado
9049,8562,9001,2025-01-25,Finalizado
9050,9407,2113,2025-03-10,Cancelado
9051,9753,1083,2025-04-16,Cancelado
9052,802,2855,2025-04-12,Finalizado
9053,1933,2689,2025-03-26,Finalizado
9054,7246,2245,2025-01-09,Activo
9055,3579,4121,2025-03-11,Cancelado
9056,4247,7423,2025-02-24,Finalizado
9057,7822,270,2025-01-29,Cancelado
9058,6162,485,2025-01-10,Cancelado
9059,5572,7923,2025-01-19,Finalizado
9060,8808,9154,2025-02-23,Finalizado
9061,3292,7297,2025-01-09,Finalizado
9062,6114,8463,2025-04-02,Finalizado
9063,9663,7291,2025-03-30,Finalizado
9064,894,187,2025-03-31,Cancelado
9065,3185,578,2025-02-02,Finalizado
9066,1428,767,2025-04-02,Cancelado
9067,2706,340,2025-04-06,Activo
9068,9630,284,2025-02-26,Cancelado
9069,1312,7791,2025-02-28,Cancelado
9070,4090,7273,2025-04-16,Activo
9071,4476,509,2025-04-02,Cancelado
9072,9684,9530,2025-01-21,Finalizado
9073,9345,7482,2025-03-02,Finalizado
9074,5901,840,2025-03-03,Finalizado
9075,547,3767,2025-01-17,Activo
9076,3190,737,2025-03-27,Cancelado
9077,7278,8010,2025-02-22,Cancelado
9078,6256,1388,2025-03-13,Cancelado
9079,6201,2436,2025-02-07,Cancelado
9080,8995,9245,2025-03-20,Finalizado
9081,3509,8526,2025-02-06,Cancelado
9082,2335,1128,2025-03-19,Activo
9083,3125,7372,2025-01-20,Finalizado
9084,5548,3947,2025-04-11,Cancelado
9085,7906,6404,2025-04-11,Finalizado
9086,9145,598,2025-01-25,Cancelado
9087,4975,1348,2025-01-28,Activo
9088,826,3013,2025-01-30,Cancelado
9089,1278,3918,2025-01-25,Finalizado
9090,1006,6306,2025-04-14,Activo
9091,4909,8322,2024-12-28,Cancelado
9092,3666,3524,2025-01-13,Cancelado
9093,4433,6979,2025-03-09,Finalizado
9094,9690,1382,2025-04-03,Activo
9095,4790,4781,2025-02-17,Activo
9096,6841,9751,2025-02-24,Activo
9097,5821,9370,2025-04-16,Activo
9098,6782,1798,2025-03-17,Cancelado
9099,9709,6372,2025-01-19,Activo
9100,8796,3381,2025-03-25,Finalizado
9101,1179,1088,2025-03-30,Cancelado
9102,5523,1462,2025-03-01,Cancelado
9103,4287,7280,2025-01-03,Activo
9104,7450,6448,2025-03-11,Activo
9105,9722,397,2025-01-09,Finalizado
9106,4644,8279,2025-01-30,Activo
9107,739,7196,2025-01-10,Cancelado
9108,346,3266,2025-04-05,Finalizado
9109,3735,6742,2025-01-28,Finalizado
9110,8598,642,2025-01-26,Activo
9111,1687,2524,2025-02-19,Cancelado
9112,429,1704,2025-01-27,Activo
9113,5095,2946,2024-12-31,Cancelado
9114,6746,4990,2025-03-13,Activo
9115,4354,791,2025-02-14,Finalizado
9116,3604,9269,2025-01-09,Cancelado
9117,6379,4306,2025-02-23,Finalizado
9118,4137,5743,2025-02-14,Activo
9119,1944,6046,2025-02-02,Cancelado
9120,2941,1432,2024-12-26,Finalizado
9121,8558,7629,2025-04-23,Finalizado
9122,2367,32,2025-02-04,Activo
9123,8109,4316,2025-02-14,Cancelado
9124,2709,179,2025-01-08,Cancelado
9125,8785,1420,2025-03-26,Cancelado
9126,6713,8891,2025-04-18,Cancelado
9127,6048,5168,2025-02-07,Finalizado
9128,9858,1478,2025-04-01,Cancelado
9129,5766,579,2025-01-13,Finalizado
9130,8206,3236,2025-04-23,Finalizado
9131,2178,4317,2025-01-17,Finalizado
9132,1523,9847,2025-04-16,Cancelado
9133,2159,9146,2025-04-19,Cancelado
9134,1287,6426,2025-02-21,Cancelado
9135,9858,4793,2025-02-21,Cancelado
9136,4068,4213,2025-02-24,Cancelado
9137,1939,7233,2025-02-14,Activo
9138,3682,3652,2025-02-27,Activo
9139,2283,2514,2025-04-02,Cancelado
9140,6748,9637,2025-01-07,Activo
9141,8226,8723,2025-03-18,Activo
9142,2534,9685,2025-01-11,Activo
9143,7156,9977,2025-02-12,Finalizado
9144,8484,7125,2025-01-20,Activo
9145,1328,4751,2025-03-28,Activo
9146,7540,6123,2025-02-23,Activo
9147,6518,8686,2025-03-23,Cancelado
9148,5842,4187,2025-01-09,Activo
9149,9540,1174,2025-03-18,Finalizado
9150,4600,7943,2025-01-05,Finalizado
9151,8213,6657,2025-04-11,Activo
9152,7895,6383,2025-03-22,Finalizado
9153,4830,6001,2025-04-13,Activo
9154,1410,8960,2025-02-06,Activo
9155,6544,7423,2025-02-19,Cancelado
9156,9716,9302,2025-04-11,Activo
9157,7664,9873,2025-04-14,Cancelado
9158,4981,7110,2025-02-06,Cancelado
9159,4422,7350,2025-01-14,Activo
9160,2713,8557,2025-02-08,Cancelado
